hospital_pk,collection_week,state,ccn,hospital_name,address,city,zip,hospital_subtype,fips_code,is_metro_micro,total_beds_7_day_avg,all_adult_hospital_beds_7_day_avg,all_adult_hospital_inpatient_beds_7_day_avg,inpatient_beds_used_7_day_avg,all_adult_hospital_inpatient_bed_occupied_7_day_avg,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_avg,total_adult_patients_hospitalized_confirmed_covid_7_day_avg,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_avg,total_pediatric_patients_hospitalized_confirmed_covid_7_day_avg,inpatient_beds_7_day_avg,total_icu_beds_7_day_avg,total_staffed_adult_icu_beds_7_day_avg,icu_beds_used_7_day_avg,staffed_adult_icu_bed_occupancy_7_day_avg,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_avg,staffed_icu_adult_patients_confirmed_covid_7_day_avg,total_patients_hospitalized_confirmed_influenza_7_day_avg,icu_patients_confirmed_influenza_7_day_avg,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_avg,total_beds_7_day_sum,all_adult_hospital_beds_7_day_sum,all_adult_hospital_inpatient_beds_7_day_sum,inpatient_beds_used_7_day_sum,all_adult_hospital_inpatient_bed_occupied_7_day_sum,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_sum,total_adult_patients_hospitalized_confirmed_covid_7_day_sum,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_sum,total_pediatric_patients_hospitalized_confirmed_covid_7_day_sum,inpatient_beds_7_day_sum,total_icu_beds_7_day_sum,total_staffed_adult_icu_beds_7_day_sum,icu_beds_used_7_day_sum,staffed_adult_icu_bed_occupancy_7_day_sum,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_sum,staffed_icu_adult_patients_confirmed_covid_7_day_sum,total_patients_hospitalized_confirmed_influenza_7_day_sum,icu_patients_confirmed_influenza_7_day_sum,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_sum,total_beds_7_day_coverage,all_adult_hospital_beds_7_day_coverage,all_adult_hospital_inpatient_beds_7_day_coverage,inpatient_beds_used_7_day_coverage,all_adult_hospital_inpatient_bed_occupied_7_day_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_coverage,total_adult_patients_hospitalized_confirmed_covid_7_day_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_coverage,total_pediatric_patients_hospitalized_confirmed_covid_7_day_coverage,inpatient_beds_7_day_coverage,total_icu_beds_7_day_coverage,total_staffed_adult_icu_beds_7_day_coverage,icu_beds_used_7_day_coverage,staffed_adult_icu_bed_occupancy_7_day_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_coverage,staffed_icu_adult_patients_confirmed_covid_7_day_coverage,total_patients_hospitalized_confirmed_influenza_7_day_coverage,icu_patients_confirmed_influenza_7_day_coverage,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_coverage,previous_day_admission_adult_covid_confirmed_7_day_sum,previous_day_admission_adult_covid_confirmed_18_19_7_day_sum,previous_day_admission_adult_covid_confirmed_20_29_7_day_sum,previous_day_admission_adult_covid_confirmed_30_39_7_day_sum,previous_day_admission_adult_covid_confirmed_40_49_7_day_sum,previous_day_admission_adult_covid_confirmed_50,previous_day_admission_adult_covid_confirmed_60,previous_day_admission_adult_covid_confirmed_70,previous_day_admission_adult_covid_confirmed_80,previous_day_admission_adult_covid_confirmed_unknown_7_day_sum,previous_day_admission_pediatric_covid_confirmed_7_day_sum,previous_day_covid_ed_visits_7_day_sum,previous_day_admission_adult_covid_suspected_7_day_sum,previous_day_admission_adult_covid_suspected_18,previous_day_admission_adult_covid_suspected_20,previous_day_admission_adult_covid_suspected_30,previous_day_admission_adult_covid_suspected_40,previous_day_admission_adult_covid_suspected_50,previous_day_admission_adult_covid_suspected_60,previous_day_admission_adult_covid_suspected_70_79_7_day_sum,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_unknown_7_day_sum,previous_day_admission_pediatric_covid_suspected_7_day_sum,previous_day_total_ed_visits_7_day_sum,previous_day_admission_influenza_confirmed_7_day_sum,geocoded_hospital_address,hhs_ids,previous_day_admission_adult_covid_confirmed_7_day_coverage,previous_day_admission_pediatric_covid_confirmed_7_day_coverage,previous_day_admission_adult_covid_suspected_7_day_coverage,previous_day_admission_pediatric_covid_suspected_7_day_coverage,previous_week_personnel_covid_vaccinated_doses_administered_7_day,total_personnel_covid_vaccinated_doses_none_7_day,total_personnel_covid_vaccinated_doses_one_7_day,total_personnel_covid_vaccinated_doses_all_7_day,previous_week_patients_covid_vaccinated_doses_one_7_day,previous_week_patients_covid_vaccinated_doses_all_7_day,is_corrected
410006,2021-01-29,RI,410006,NEWPORT HOSPITAL,11 FRIENDSHIP STREET,NEWPORT,2840,Short Term,44005,True,131.8,117.2,87.2,88.3,73.5,10.0,10.0,0.0,0.0,101.8,8.3,8.3,7.3,7.3,0.0,0.0,0.0,0.0,0.0,791.0,703.0,523.0,530.0,441.0,60.0,60.0,0.0,0.0,611.0,50.0,50.0,44.0,44.0,15.0,15.0,0.0,0.0,0.0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.0,0.0,POINT (-71.306193 41.497809),[C410006-A],6,6,6,6,0.0,0.0,0.0,0.0,0.0,0.0,False
410005,2020-11-20,RI,410005,OUR LADY OF FATIMA HOSPITAL,200 HIGH SERVICE AVENUE,NORTH PROVIDENCE,2904,Short Term,44007,True,160.3,96.6,66.6,119.6,67.9,40.1,39.9,0.0,0.0,130.3,5.1,5.1,4.7,4.7,0.0,0.0,0.0,0.0,0.0,1122.0,676.0,466.0,837.0,475.0,281.0,279.0,0.0,0.0,912.0,36.0,36.0,33.0,33.0,24.0,24.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,16.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457.0,0.0,POINT (-71.458498 41.855796),[C410005-A],7,7,7,7,,,,,,,False
410013,2021-04-30,RI,410013,WESTERLY HOSPITAL,25 WELLS STREET,WESTERLY,2891,Short Term,44009,True,95.0,95.0,88.0,49.4,49.4,40.1,39.9,0.0,0.0,88.0,9.0,9.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,665.0,665.0,616.0,346.0,346.0,11.0,8.0,0.0,0.0,616.0,63.0,63.0,42.0,42.0,0.0,0.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.0,0.0,POINT (-71.825814 41.362798),[C410013-A],7,7,7,7,,194.0,18.0,542.0,0.0,0.0,False
410008,2021-03-12,RI,410008,SOUTH COUNTY HOSPITAL INC,100 KENYON AVE,WAKEFIELD,2879,Short Term,44009,True,90.6,90.6,65.6,55.0,55.0,40.1,39.9,0.0,0.0,65.6,7.4,7.4,6.1,6.1,0.0,0.0,0.0,0.0,0.0,634.0,634.0,459.0,385.0,385.0,16.0,16.0,0.0,0.0,459.0,52.0,52.0,43.0,43.0,5.0,5.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419.0,0.0,POINT (-71.495882 41.431883),[C410008-A],7,7,7,7,4.0,676.0,27.0,1375.0,0.0,0.0,False
410009,2021-04-30,RI,410009,KENT COUNTY MEMORIAL HOSPITAL,455 TOLL GATE RD,WARWICK,2886,Short Term,44003,True,255.2,254.2,204.2,192.2,192.2,24.0,19.8,0.0,0.0,205.2,13.8,12.8,11.4,11.4,4.2,4.2,0.0,0.0,0.0,1276.0,1271.0,1021.0,961.0,961.0,120.0,99.0,0.0,0.0,1026.0,69.0,64.0,57.0,57.0,21.0,21.0,0.0,0.0,0.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,830.0,0.0,POINT (-71.477902 41.704478),[C410009-A],5,5,5,5,0.0,0.0,0.0,0.0,0.0,0.0,False
410005,2021-02-26,RI,410005,OUR LADY OF FATIMA HOSPITAL,200 HIGH SERVICE AVENUE,NORTH PROVIDENCE,2904,Short Term,44007,True,163.0,97.3,70.3,126.6,62.4,28.7,23.7,0.0,0.0,136.0,5.7,5.7,5.4,5.4,4.2,4.2,0.0,0.0,0.0,1141.0,681.0,492.0,886.0,437.0,201.0,166.0,0.0,0.0,952.0,40.0,40.0,38.0,38.0,16.0,16.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391.0,0.0,POINT (-71.458498 41.855796),[C410005-A],7,7,7,7,330.0,2025.0,2475.0,2484.0,0.0,0.0,False
410004,2020-12-18,RI,410004,ROGER WILLIAMS MEDICAL CENTER,825 CHALKSTONE AVENUE,PROVIDENCE,2908,Short Term,44007,True,149.6,115.4,86.4,109.6,82.4,37.9,29.0,0.0,0.0,120.6,6.9,6.9,6.1,6.1,4.2,4.2,0.0,0.0,0.0,1047.0,808.0,605.0,767.0,577.0,265.0,203.0,0.0,0.0,844.0,48.0,48.0,43.0,43.0,14.0,12.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,0.0,POINT (-71.43458 41.834015),[C410004-A],7,7,7,7,,,,,,,False
410004,2021-09-03,RI,410004,ROGER WILLIAMS MEDICAL CENTER,825 CHALKSTONE AVENUE,PROVIDENCE,2908,Short Term,44007,True,112.6,112.6,90.6,82.9,82.9,5.9,5.9,0.0,0.0,90.6,9.0,9.0,8.4,8.4,4.2,4.2,,,,788.0,788.0,634.0,580.0,580.0,41.0,41.0,0.0,0.0,634.0,63.0,63.0,59.0,59.0,15.0,15.0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,685.0,,POINT (-71.43458 41.834015),[C410004-A],7,7,7,7,,,,,,,False
410010,2021-06-25,RI,410010,WOMEN & INFANTS HOSPITAL OF RHODE ISLAND,101 DUDLEY STREET,PROVIDENCE,2905,Short Term,44007,True,186.4,111.4,95.4,143.9,93.1,0.0,0.0,0.0,0.0,170.4,71.4,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,1305.0,780.0,668.0,1007.0,652.0,0.0,0.0,0.0,0.0,1193.0,500.0,0.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,6,6,6,7,6,7,7,7,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.0,0.0,POINT (-71.411562 41.8102),[C410010-A],7,7,7,7,0.0,0.0,0.0,0.0,0.0,0.0,False
410013,2020-08-28,RI,410013,WESTERLY HOSPITAL,25 WELLS STREET,WESTERLY,2891,Short Term,44009,True,121.0,121.0,121.0,48.9,48.9,0.0,0.0,0.0,0.0,121.0,9.0,9.0,6.6,6.6,0.0,0.0,,,,847.0,847.0,847.0,342.0,342.0,12.0,4.0,0.0,0.0,847.0,63.0,63.0,46.0,46.0,4.0,4.0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.0,,POINT (-71.825814 41.362798),[C410013-A],7,7,7,7,,,,,,,False
410007,2020-06-19,RI,410007,RHODE ISLAND HOSPITAL,593 EDDY STREET,PROVIDENCE,2903,Short Term,44007,True,685.5,,,611.8,,,,,,685.5,101.0,,,,,,,,,2742.0,,,2447.0,,,,,,2742.0,404.0,,,,,,,,,4,0,0,4,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.407049 41.811956),,0,0,0,0,,,,,,,False
410006,2020-05-29,RI,410006,NEWPORT HOSPITAL,11 FRIENDSHIP STREET,NEWPORT,2840,Short Term,44005,True,94.3,,,94.3,,,,,,94.3,5.5,,,,,,,,,566.0,,,566.0,,,,,,566.0,33.0,,,,,,,,,6,0,0,6,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.306193 41.497809),,0,0,0,0,,,,,,,False
410013,2021-09-17,RI,410013,WESTERLY HOSPITAL,25 WELLS STREET,WESTERLY,2891,Short Term,44009,True,95.0,95.0,88.0,63.0,63.0,4.0,4.0,0.0,0.0,88.0,9.0,9.0,6.0,6.0,,,0.0,0.0,0.0,95.0,95.0,88.0,63.0,63.0,4.0,4.0,0.0,0.0,88.0,9.0,9.0,6.0,6.0,,,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,POINT (-71.825814 41.362798),[C410013-A],1,1,1,1,,,,,,,False
410013,2020-09-25,RI,410013,WESTERLY HOSPITAL,25 WELLS STREET,WESTERLY,2891,Short Term,44009,True,121.0,121.0,121.0,48.7,48.7,4.0,0.0,0.0,0.0,121.0,9.0,9.0,6.6,6.6,0.0,0.0,,,,847.0,847.0,847.0,341.0,341.0,7.0,0.0,0.0,0.0,847.0,63.0,63.0,46.0,46.0,0.0,0.0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.0,,POINT (-71.825814 41.362798),[C410013-A],7,7,7,7,,,,,,,False
410008,2021-05-07,RI,410008,SOUTH COUNTY HOSPITAL INC,100 KENYON AVE,WAKEFIELD,2879,Short Term,44009,True,91.6,91.6,66.6,56.3,56.3,4.0,0.0,0.0,0.0,66.6,4.9,4.9,4.7,4.7,0.0,0.0,0.0,0.0,0.0,641.0,641.0,466.0,394.0,394.0,7.0,0.0,0.0,0.0,466.0,34.0,34.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421.0,0.0,POINT (-71.495882 41.431883),[C410008-A],7,7,7,7,0.0,604.0,18.0,1385.0,0.0,0.0,False
410010,2020-04-10,RI,410010,WOMEN & INFANTS HOSPITAL OF RHODE ISLAND,101 DUDLEY STREET,PROVIDENCE,2905,Short Term,44007,True,296.0,,,199.0,,,,,,220.0,80.0,,,,,,,,,296.0,,,199.0,,,,,,220.0,80.0,,,,,,,,,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.411562 41.8102),,0,0,0,0,,,,,,,False
410010,2021-06-04,RI,410010,WOMEN & INFANTS HOSPITAL OF RHODE ISLAND,101 DUDLEY STREET,PROVIDENCE,2905,Short Term,44007,True,194.1,112.0,93.0,144.9,68.7,,,0.0,0.0,175.1,80.0,0.0,60.9,0.0,0.0,0.0,0.0,0.0,0.0,1359.0,784.0,651.0,1014.0,481.0,,,0.0,0.0,1226.0,560.0,0.0,426.0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531.0,0.0,POINT (-71.411562 41.8102),[C410010-A],7,7,7,7,0.0,0.0,0.0,0.0,0.0,0.0,False
410013,2021-01-08,RI,410013,WESTERLY HOSPITAL,25 WELLS STREET,WESTERLY,2891,Short Term,44009,True,95.0,95.0,87.1,61.6,61.6,6.6,6.1,0.0,0.0,87.1,9.0,9.0,7.4,7.4,0.0,0.0,0.0,0.0,0.0,665.0,665.0,610.0,431.0,431.0,46.0,43.0,0.0,0.0,610.0,63.0,63.0,52.0,52.0,0.0,0.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.0,0.0,POINT (-71.825814 41.362798),[C410013-A],7,7,7,7,,,,,,,False
410013,2021-08-13,RI,410013,WESTERLY HOSPITAL,25 WELLS STREET,WESTERLY,2891,Short Term,44009,True,95.0,95.0,88.0,62.4,62.4,8.1,7.3,0.0,0.0,88.0,9.0,9.0,5.9,5.9,0.0,0.0,0.0,0.0,0.0,665.0,665.0,616.0,437.0,437.0,57.0,51.0,0.0,0.0,616.0,63.0,63.0,41.0,41.0,10.0,10.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.0,0.0,POINT (-71.825814 41.362798),[C410013-A],7,7,7,7,,,,,0.0,0.0,False
410005,2020-06-26,RI,410005,OUR LADY OF FATIMA HOSPITAL,200 HIGH SERVICE AVENUE,NORTH PROVIDENCE,2904,Short Term,44007,True,132.9,,,114.6,,,,,,132.9,4.6,,,,,,,,,930.0,,,802.0,,,,,,930.0,32.0,,,,,,,,,7,0,0,7,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.458498 41.855796),,0,0,0,0,,,,,,,False
410005,2020-12-18,RI,410005,OUR LADY OF FATIMA HOSPITAL,200 HIGH SERVICE AVENUE,NORTH PROVIDENCE,2904,Short Term,44007,True,154.1,94.0,64.0,111.7,57.7,49.9,44.9,0.0,0.0,124.1,7.1,7.1,7.0,7.0,6.6,6.6,0.0,0.0,0.0,1079.0,658.0,448.0,782.0,404.0,349.0,314.0,0.0,0.0,869.0,50.0,50.0,49.0,49.0,46.0,46.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,21.0,0.0,0.0,5.0,0.0,4.0,,,9.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,0.0,POINT (-71.458498 41.855796),[C410005-A],7,7,7,7,,,,,,,False
410012,2021-03-19,RI,410012,THE MIRIAM HOSPITAL,164 SUMMIT AVENUE,PROVIDENCE,2906,Short Term,44007,True,348.0,348.0,275.0,235.3,235.3,25.1,20.1,0.0,0.0,275.0,16.0,16.0,10.9,10.9,6.6,6.6,0.0,0.0,0.0,2436.0,2436.0,1925.0,1647.0,1647.0,176.0,141.0,0.0,0.0,1925.0,112.0,112.0,76.0,76.0,21.0,21.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,11.0,0.0,0.0,5.0,0.0,4.0,5.0,,9.0,0.0,0.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1275.0,0.0,POINT (-71.397562 41.851653),[C410012-A],7,7,7,7,0.0,0.0,0.0,0.0,0.0,0.0,False
410007,2021-07-30,RI,410007,RHODE ISLAND HOSPITAL,593 EDDY STREET,PROVIDENCE,2903,Short Term,44007,True,748.3,645.3,546.3,550.0,494.4,9.1,4.3,0.0,0.0,614.3,94.0,78.0,78.3,64.4,6.6,6.6,,,,5238.0,4517.0,3824.0,3850.0,3461.0,64.0,30.0,15.0,0.0,4300.0,658.0,546.0,548.0,451.0,19.0,13.0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,473.0,21.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2549.0,,POINT (-71.407049 41.811956),[C410007-A],7,7,7,7,,,,,,,False
410007,2020-05-08,RI,410007,RHODE ISLAND HOSPITAL,593 EDDY STREET,PROVIDENCE,2903,Short Term,44007,True,637.0,,,532.7,,,,,,637.0,118.0,,,,,,,,,1911.0,,,1598.0,,,,,,1911.0,826.0,,,,,,,,,3,0,0,3,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.407049 41.811956),,0,0,0,0,,,,,,,False
410006,2020-10-09,RI,410006,NEWPORT HOSPITAL,11 FRIENDSHIP STREET,NEWPORT,2840,Short Term,44005,True,130.7,115.7,86.4,83.4,83.4,,,0.0,0.0,101.4,7.4,7.4,,,0.0,0.0,,,,915.0,810.0,605.0,584.0,584.0,,,0.0,0.0,710.0,52.0,52.0,26.0,26.0,0.0,0.0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485.0,,POINT (-71.306193 41.497809),[C410006-A],7,7,7,7,,,,,,,False
410012,2020-11-27,RI,410012,THE MIRIAM HOSPITAL,164 SUMMIT AVENUE,PROVIDENCE,2906,Short Term,44007,True,348.0,348.0,275.0,251.1,251.1,82.0,72.4,0.0,0.0,275.0,16.0,16.0,14.3,14.3,8.4,8.4,0.0,0.0,0.0,2436.0,2436.0,1925.0,1758.0,1758.0,574.0,507.0,0.0,0.0,1925.0,112.0,112.0,100.0,100.0,59.0,59.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,30.0,0.0,0.0,0.0,7.0,0.0,6.0,7.0,7.0,0.0,0.0,459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1126.0,0.0,POINT (-71.397562 41.851653),[C410012-A],7,7,7,7,,,,,,,False
410012,2020-05-22,RI,410012,THE MIRIAM HOSPITAL,164 SUMMIT AVENUE,PROVIDENCE,2906,Short Term,44007,True,265.7,,,200.6,,,,,,265.7,45.0,,,,,,,,,1860.0,,,1404.0,,,,,,1860.0,315.0,,,,,,,,,7,0,0,7,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.397562 41.851653),,0,0,0,0,,,,,,,False
410008,2020-05-08,RI,410008,SOUTH COUNTY HOSPITAL INC,100 KENYON AVE,WAKEFIELD,2879,Short Term,44009,True,94.5,,,58.0,,,,,,94.5,8.0,,,,,,,,,189.0,,,116.0,,,,,,189.0,48.0,,,,,,,,,2,0,0,2,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.495882 41.431883),,0,0,0,0,,,,,,,False
410010,2020-10-16,RI,410010,WOMEN & INFANTS HOSPITAL OF RHODE ISLAND,101 DUDLEY STREET,PROVIDENCE,2905,Short Term,44007,True,196.4,110.3,91.3,132.7,76.4,,,0.0,0.0,177.4,80.0,0.0,62.7,0.0,0.0,0.0,0.0,0.0,0.0,1375.0,772.0,639.0,929.0,535.0,4.0,4.0,0.0,0.0,1242.0,560.0,0.0,439.0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,5,7,7,7,7,7,7,7,4,4,4,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.0,0.0,POINT (-71.411562 41.8102),[C410010-A],7,7,7,7,,,,,,,False
410008,2021-02-26,RI,410008,SOUTH COUNTY HOSPITAL INC,100 KENYON AVE,WAKEFIELD,2879,Short Term,44009,True,103.9,103.9,78.9,70.3,70.3,,,0.0,0.0,78.9,7.1,7.1,6.6,6.6,0.0,0.0,0.0,0.0,0.0,727.0,727.0,552.0,492.0,492.0,21.0,21.0,0.0,0.0,552.0,50.0,50.0,46.0,46.0,9.0,9.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.0,0.0,POINT (-71.495882 41.431883),[C410008-A],7,7,7,7,235.0,680.0,31.0,1366.0,0.0,0.0,False
410009,2020-10-16,RI,410009,KENT COUNTY MEMORIAL HOSPITAL,455 TOLL GATE RD,WARWICK,2886,Short Term,44003,True,211.1,211.1,173.7,167.9,168.1,16.1,16.1,0.0,0.0,173.7,12.3,12.3,11.6,11.6,0.0,0.0,0.0,0.0,0.0,1478.0,1478.0,1216.0,1175.0,1177.0,113.0,113.0,0.0,0.0,1216.0,86.0,86.0,81.0,81.0,21.0,21.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,5,7,7,7,7,7,7,7,4,4,4,11.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-71.477902 41.704478),[C410009-A],7,7,7,7,,,,,,,False
410004,2020-06-05,RI,410004,ROGER WILLIAMS MEDICAL CENTER,825 CHALKSTONE AVENUE,PROVIDENCE,2908,Short Term,44007,True,111.0,,,84.5,,,,,,111.0,6.2,,,,,,,,,666.0,,,507.0,,,,,,666.0,37.0,,,,,,,,,6,0,0,6,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-71.43458 41.834015),,0,0,0,0,,,,,,,False
